country_name,country_code,period,pop_growth,pop_growth_instr,investment_instr,trade_instr,govt_instr,fertility,life_expectancy,trade_to_gdp,inflation,domestic_investment,govt_consumption,near_coast,tropical,colony_esp_prt,ethnic,language,religion,legal_origin,allstpi1980,allstpi1990,allstpi2000,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,catholic,orthodox,protestant,hindu,jewish,muslim,eastern,non-religious,other,catholic_1900,protestant_1900,orthodox_1900,muslim_1900,jewish_1900,hindu_1900,eastern_1900,non-religious_1900,other_1900,avexpr,rgdppw,ln_rgdppw,log_income,initial_gdp,initial_gdp_instr,initial_hc,initial_hc_instr,cum_inflation,growth,hc_growth,phys_capital,pc_growth,period_1,period_2,period_3
Ecuador,ECU,1995-2004,0.186918015602341,0.09550125140089849,17.860613495417866,44.5763887635472,11.058974304047059,3.1305,72.65379999999999,51.250203396690864,32.32729155665871,17.07280431590159,10.813047955701618,37.3544,73.165,1,0.655,0.13081160000000003,0.1417125,NA,NA,NA,NA,73877.38359375,74507.402734375,12.5455715,4.620685005187989,1857.4158863688615,2.4473150968551636,60412.825,75770.83046875,74335.134375,74630.440234375,304363.6859375,0.005572673911228776,0.43511833548545836,0.4284669727087021,105760.75078125,76342.29765625,99343.5953125,546200.090625,0.48535634875297545,0.9621145248413085,0.8951524138450623,0.4288098633289337,0.11279110983014107,0.03775676339864731,1,0.8973830212900528,1.425572408901369e-4,0.03237435341381429,0,7.199140664951915e-5,1.359837681157584e-4,0.002021620072756464,0.01816496042808989,0.010274733938689457,0.8773006134969326,6.134969325153375e-5,0,0,0,0,0,0,0.12269938650306748,6.545454502105713,15955.926220112146,9.676881502738668,11.202155457069898,9.695037207256524,9.858547641061524,2.331960439682007,2.2163615226745605,12.94335432076133,0.053455753972545,0.10316777990197477,118881.9709297815,-0.17113807065515624,FALSE,FALSE,TRUE
Egypt,EGY,1985-1994,0.24030403381069573,0.10758900510038745,29.9190374271076,61.30528554227718,15.924445389730117,4.5886000000000005,63.5764,50.18675565525806,16.497635970987947,26.26658403731024,12.4456233979764,22.7899,0,0,0.18359199999999998,0.023699000000000026,0.19788,NA,NA,NA,NA,134919.8578125,141721.7375,55.3243017,12.813708209991455,NA,1.6476046681404113,134883.16640625,145428.2375,132750.8328125,138627.8875,112188.487890625,0.003321834630332887,1.0182151734828948,1.059807050228119,348036.565625,305733.5703125,328086.403125,252791.9109375,0.17042734548449517,1.3894508361816407,1.3535194158554078,0.3926834762096405,0.23351599127054215,0.07362614497542382,2.6336216766484504,0.00339740284888218,0.1006360848308164,0.005904401112294831,1.3505415217538697e-5,3.626628604444897e-6,0.8816390386684847,2.1147134752392525e-5,0.006570964252177257,2.491497608569436e-5,0.009523809523809525,0.004761904761904762,0.13333333333333333,0.8492285714285714,0.002857142857142857,0,0,9.523809523809524e-5,9.523809523809523e-6,6.7727274894714355,10364.661165205709,9.225900633544148,11.772936546886326,9.065172228650752,8.673195472409908,1.468752145767212,1.2798166275024414,3.5676895306859153,0.7128584071702284,0.22278440677404834,19482.058409141067,0.6242688417257682,FALSE,TRUE,FALSE
Egypt,EGY,1995-2004,0.189912929427927,0.08838292332831116,22.12518617129905,55.3130922890634,10.67455754687635,3.4968,67.7353,44.50360186198354,5.797621138177552,18.86035665042543,11.56843821551414,22.7899,0,0,0.18359199999999998,0.023699000000000026,0.19788,NA,NA,NA,NA,347448.853125,366476.734375,68.2011228,16.753560924530028,NA,1.9587624192237854,313167.1984375,356465.95625,342348.9703125,361105.353125,401833.225,0.007805748889222741,1.0812244355678557,1.0359152019023896,556427.10625,450304.365625,506674.396875,540903.8375,0.362714546918869,1.1752947688102722,1.1014566779136659,0.4004957854747772,0.34260899424552915,0.06798743307590485,4.0947525,0.0033298085306501957,0.09823644833724715,0.006119540564801537,1.5006016908376329e-5,1.7934361944651448e-6,0.8835219376688168,2.349681639154725e-5,0.00688578617888677,2.416935496447168e-5,0.009523809523809525,0.004761904761904762,0.13333333333333333,0.8492285714285714,0.002857142857142857,0,0,9.523809523809524e-5,9.523809523809523e-6,6.7727274894714355,20646.552105429255,9.9320618832776,12.748503631517691,9.726258049548822,9.178927987095962,1.8231159448623657,1.6855796575546265,0.7436196274930671,0.35442612107944016,0.1590619616756373,31997.09075582947,0.5414415103015104,FALSE,FALSE,TRUE
El Salvador,SLV,1985-1994,0.1266227340870323,0.06096554794523546,12.600128055310734,55.96995186575785,15.492088018754583,3.9896000000000003,61.773199999999996,48.07635270252235,19.52319496212786,15.19948654443451,11.676075310342812,99.6575,100,1,0.19779999999999998,NA,0.3558834,NA,NA,NA,NA,6523.903125,6062.384521484375,5.2421552,1.6395091772079469,NA,1.628502857685089,6376.441259765625,7002.28310546875,6285.4396484375,5769.892041015625,7633.715625,NA,NA,NA,23953.698046875,23895.06484375,28067.339453125,59194.816015625,NA,NA,NA,NA,NA,0.05724062323570252,1,0.8215248464064925,0,0.09545319221000242,0,8.924959433112992e-5,2.5284963519231913e-4,2.153542131466839e-4,0.012496391029341601,0.006825243711797595,0.9499047619047619,9.523809523809524e-5,0,0,0,0,0,0,0.02,5,3953.770969843415,8.279993589283063,8.768328789037325,8.217678888457634,8.213219625190543,1.5242916345596313,1.4215835332870483,4.869944006621547,0.24712031459118086,0.14159056862666125,36214.094493199904,-0.07637749966927565,FALSE,TRUE,FALSE
El Salvador,SLV,1995-2004,0.07021230856696167,0.05537677898187098,18.060222340291816,52.3468329988359,9.697949375656098,3.1199,68.9333,63.86016490640067,4.183056805657994,17.635269880273,12.440571840786777,99.6575,100,1,0.19779999999999998,NA,0.3558834,NA,NA,NA,NA,14657.04091796875,13452.65234375,5.8502385,2.167779970169067,NA,1.8582199454307555,14665.940234375,16294.94501953125,14193.00205078125,13292.551953125,20324.49970703125,NA,NA,NA,35647.9544921875,36181.1390625,43297.30078125,88797.70859375,NA,NA,NA,NA,NA,0.06283807419240475,1,0.8066584744235192,0,0.1017737403587021,0,8.995579746653594e-5,2.809440391025768e-4,2.208616221379875e-4,0.01379277473692125,0.006874401903035034,0.9499047619047619,9.523809523809524e-5,0,0,0,0,0,0,0.02,5,6715.972365716469,8.797145071316171,9.569822767826766,8.5523541471841,8.214987717934488,1.7627333402633667,1.634420394897461,0.5000246550060219,0.7096357512837068,0.09742333050808084,40846.121158226335,0.2530108327183592,FALSE,FALSE,TRUE
Equatorial Guinea,GNQ,1985-1994,0.36061774745965836,0.3265847500690195,NA,NA,NA,5.9765,50.6838,NA,NA,NA,NA,69.3531,100,1,0.3467,0.3220486,0.1195111,NA,NA,NA,NA,913.9529357910156,991.226904296875,0.4146745,0.13587963804602624,NA,NA,882.4094970703125,923.69854736328125,893.0136962890625,945.1672607421875,459.42210998535154,NA,NA,NA,1458.6412231445313,1500.1458923339844,851.3953308105469,1695.4143920898437,NA,NA,NA,NA,NA,0.04463510699570179,337.0392719644365,0.6371603342431973,0,0.03559288770715055,4.493581536314358e-4,0,0.03684232503594033,0,0.055898563617839896,0.029460750689085116,0.05,0.004166666666666667,0,0,0,0,0,0,0.9458333333333333,NA,6748.589001797627,8.809809493077484,6.811489775166435,8.93052748564455,8.858914587542804,NA,NA,NA,-0.3531672294870878,NA,12458.53600656935,0.07390087650669779,FALSE,TRUE,FALSE
Equatorial Guinea,GNQ,1995-2004,0.443227019453749,0.14291916753342168,NA,NA,NA,5.8307,53.1078,NA,6.850103342950908,NA,NA,69.3531,100,1,0.3467,0.3220486,0.1195111,NA,NA,NA,NA,5792.391186523438,6091.84130859375,0.5989187,0.19575831890106202,NA,NA,3376.3567810058594,4535.41220703125,5665.457647705078,6036.257049560547,4174.497845458985,NA,NA,NA,11416.92060546875,6267.064013671875,9994.28084716797,14197.229833984375,NA,NA,NA,NA,NA,0.09024123102426529,605.1509243350026,0.6270779894799388,0,0.03437341691764833,4.99286837368262e-4,0,0.040480191305693476,0,0.0576223727220038,0.025755609312429466,0.05,0.004166666666666667,0,0,0,0,0,0,0.9458333333333333,NA,27748.315930090004,10.028869778975457,8.389091889828228,8.611725419696029,8.793090211756672,NA,NA,0.9196330876254766,7.9650999912644975,NA,67578.65914241808,7.123689103158017,FALSE,FALSE,TRUE
Estonia,EST,1995-2004,-0.04847022799339016,-0.06909648706976408,NA,NA,NA,1.353,70.11951219512196,135.308983494839,9.163506451708042,30.29921082678972,20.18073468044867,37.0373,0,0,0.50617,0.4944277,0.4984568,NA,NA,NA,NA,18432.26181640625,18423.95732421875,1.3980618999999999,0.6120054483413696,1978.9423378601066,3.235142183303833,15093.005859375,18985.0984375,17819.50947265625,17504.41318359375,63935.13828125,0.001098437956534326,0.5258839339017868,0.5507309854030609,22558.5015625,17247.13740234375,22536.7953125,104685.646875,0.48136102855205537,0.7978876411914826,0.7429128468036652,0.5954932808876038,0.04879420027136803,0.03575403243303299,0.9087357286184153,0.0025055892537424553,0.11024592716466804,0.16293488975765225,3.70111326909957e-4,0.0011203563377448409,0.0027640228881998918,3.70111326909957e-4,0.6031991363591783,3.2357895505474e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30149.810792145552,10.302493269841575,9.811306829953171,10.070663038847602,9.972669382875353,3.0315706729888916,2.798409938812256,1.3300958938830587,0.6411698421839871,0.10909005972240278,171190.03679816224,0.3234497246314377,FALSE,FALSE,TRUE
Ethiopia,ETH,1985-1994,0.3573946326713763,0.12044478652605199,NA,NA,NA,7.2452,44.3555,NA,8.426472954183374,0,NA,2.26331,29.455,0,0.723472,0.8073233,0.624868,NA,NA,NA,NA,34555.271875,36287.908984375,47.437455,21.108807373046876,NA,1.0785568475723266,33865.14921875,35526.479296875,34191.033203125,35149.18359375,28718.9833984375,NA,NA,NA,33148.01640625,30867.5345703125,27341.3724609375,63383.3359375,NA,NA,NA,NA,NA,0.03735212981700897,2.77575,0.006173962723330436,0.40031087556214856,0.13585424702599555,6.703826405431912e-5,2.7036687326345717e-4,0.3406185147251663,1.4406580679007493e-5,0.0012176984418470695,0.07985838980557049,0.0031084656084656086,1.1904761904761905e-4,0.36396825396825394,0.24603174603174602,0.0013227513227513227,0,0,0,0.3728835978835979,5.7272725105285645,1649.8693341041105,7.400824337097265,10.448262632419091,7.592496524795511,7.350462770160673,1.0517593622207642,1.0298187732696533,1.12578640852713,-0.3240287558821014,0.06385412698490059,3000.552521338127,0.02889348194999446,FALSE,TRUE,FALSE
Ethiopia,ETH,1995-2004,0.30135367978787225,0.15229605663146598,0,NA,NA,6.5924,50.4958,NA,2.287050294131288,0,NA,2.26331,29.455,0,0.723472,0.8073233,0.624868,NA,NA,NA,NA,37750.012109375,41532.904296875,65.4416025,27.438934135437012,NA,1.1806504487991334,37740.911328125,41568.97109375,37814.230859375,40910.60390625,79002.77578125,NA,NA,NA,48120.77421875,45136.6125,40167.6486328125,80126.73984375,NA,NA,NA,NA,NA,0.033326619490981105,7.675527499999999,0.006614451004326047,0.4013113643395909,0.14812760623242077,7.448696006035457e-5,1.9050640496109112e-4,0.34392462916182837,1.6007311865563882e-5,0.0013529982687189661,0.0707469926206889,0.0031084656084656086,1.1904761904761905e-4,0.36396825396825394,0.24603174603174602,0.0013227513227513227,0,0,0,0.3728835978835979,5.7272725105285645,1378.5979628291668,7.226974791194282,10.536012216560177,7.268546310161125,7.459896578914796,1.1303945779800415,1.0741674900054932,0.2264295179863427,0.010567805327550488,0.08415979984892069,2916.241326123623,0.061169912381377305,FALSE,FALSE,TRUE
Fiji,FJI,1985-1994,0.0756334515823119,0.10258977155926192,25.0057011349234,93.70288680185759,18.211638434919017,3.4277,65.3634,106.99862891814779,5.542626606588772,15.37522390100136,17.56293305596138,100,100,0,0.5479419999999999,0.547909,0.5681994,NA,NA,NA,NA,4208.6958984375,4457.758959960937,0.7328735999999999,0.25384507328271866,NA,2.1777307271957396,3267.3684326171874,3979.1650390625,4061.04931640625,4187.715112304688,6626.448388671875,2.0667015778599306e-4,0.704916262626648,0.6570211052894592,5825.144677734375,4508.7095947265625,5652.693798828125,11838.31435546875,0.4723921477794647,0.8994288086891175,0.8879555583000183,0.6105839252471924,0.13014390617609023,0.09352666437625885,1.3909226666166667,0.097646334986869393,0,0.45382918603323424,0.29103255766306513,1.1999884685792809e-4,0.06531305921934055,0.007997085793477385,0.009505638663635024,0.002945748839577599,0.04,0.725,0,0.021666666666666667,0,0.11166666666666666,0.0016666666666666668,0,0,NA,16541.72953516898,9.71188676279142,8.3399366086735,9.640560161902446,9.800734323566362,2.0611093044281006,1.9335122108459473,0.7085568891676217,0.15775887446489945,0.10842264687500253,46663.227503552225,-0.059467871044857006,FALSE,TRUE,FALSE
Fiji,FJI,1995-2004,0.05472482831995358,0.05083361584906396,15.19121828131675,115.97913820171433,17.327272577957267,3.0811,66.3584,124.3782744027164,2.9391404256761624,22.62930163840668,16.64312469300542,100,100,0,0.5479419999999999,0.547909,0.5681994,NA,NA,NA,NA,5143.647900390625,5165.767919921875,0.8033131,0.28724790215492246,NA,2.408205509185791,4153.6109619140625,5006.168212890625,4959.251025390625,4908.972314453125,7317.549658203125,1.649294004891999e-4,0.6605282366275788,0.6512783706188202,7696.619775390625,6198.752880859375,7689.977294921875,14074.38115234375,0.5776032269001007,0.9507437407970428,0.96594210863113406,0.5363080382347107,0.23625301718711852,0.09726744368672371,1.843025,0.09933237878795159,0,0.4634610117860729,0.28624950150629186,1.3333205206436454e-4,0.06404142662893329,0.007959082675481798,0.010022726508333853,0.0030414122146573967,0.04,0.725,0,0.021666666666666667,0,0.11166666666666666,0.0016666666666666668,0,0,NA,17907.668717976918,9.792780577503503,8.545223723421326,9.789461760723087,9.7795458048192,2.3069820404052734,2.197127103805542,0.33468341874689567,0.02687162532892038,0.08605148475886776,48946.002652078656,0.19872318580606615,FALSE,FALSE,TRUE
Finland,FIN,1985-1994,0.03784741876763811,0.020876342324314037,28.487660297576234,58.586953152020016,18.662805596864732,1.731,75.03409756097561,51.11583249473897,4.057937981115,25.46351332413432,21.37971398593177,8.79128,0,0,0.13149730999999987,0.14120750000000004,0.2531044,NA,NA,NA,NA,122907.003125,125299.78515625,4.9955294,2.330021595954895,1731.4279006653996,2.938933539390564,81973.5671875,122257.5484375,123473.86796875,121552.19296875,663474.2125,0.016352068260312082,0.7926679313182831,0.7827760457992554,139857.4453125,115276.36484375,154442.4546875,698481.325,0.5555359274148941,0.8091154336929322,0.8486812829971313,0.6646528661251068,0.046922807767987254,0.0386646818369627,0.7975430827361261,0.0014245486478784183,0.01135678463135613,0.7776336750422697,0.001022717591194637,2.4590433739584333e-4,0.004729305827268885,9.808143372881583e-4,0.15767405920849367,9.279786379069005e-4,2.948765204570586e-4,0.9714706966457796,0.016586804275709546,0,0,0,0,0,0,9.727272987365723,52991.047761490925,10.873633523615366,11.716730400754685,10.710701705777494,10.66992888943854,2.834341287612915,2.713987112045288,0.48657850936754454,0.38444160074521444,0.06815931475613952,302707.90623338945,0.5027596954736991,FALSE,TRUE,FALSE
