"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Armenia","ARM","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.1476843569867","39.7791441837119","1.6312582610658","9.8722030338445","27.9421579326358","20.8085693442274","21.0954471662552","23.2656792922768","22.6863518699904","20.7688804703858","21.92233140183","22.9043552862001","25.4182967616869","28.3479499830947","29.1225577000264","35.765438994108","42.2254576837845","44.3516229755633","47.9428358213473","41.1450508029059","38.8147549853077","31.9217989798477","24.6809527475996","22.1524900726313","21.2830406859193","20.7305301265762","18.0155086734171","18.4217402148728","22.3997393267701","17.4085294108567","19.663832943599","22.9638762261581","22.3786193446026","21.2953732476126",
"American Samoa","ASM","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","31.5697604429999","33.1379800853485","28.4220585755242","30.8220246451412","30.690320455508","33.5345347934811","32.6128860271501","32.9200544497995","32.986408298812","33.6325334310313","32.9729583265594","32.0957075273079","30.4256083325851","28.3870579262173","30.568394546328","26.8061636914786","26.4262318684087","26.9642949950626","25.816921920064","27.8502437833149","27.0863357451677","28.6768180624836","29.8339588308882","25.3017200418132","26.6297913361692","28.0017664318501","28.4776233828462","27.3534567651188","27.9679711136169","29.609807754969","28.9419648482962","24.2196604162453","22.3457285957286","23.6020160772935","24.2712974452281","25.9939578014141","24.7885981976259","24.8558828020443","25.6440499626638","26.1458941440029","26.2504640290701","23.3930636328424","24.4074263067027","25.9369848139976","27.0636473789158","27.4568260355592","27.5048144980167","27.5019903160907","28.6033151100897","27.3643396718515","26.7843369965392","26.4641090007536","27.7160970136026","27.873484896287","26.7273294554667","26.2736236773973","25.4481836814214","24.1763030856454","24.6464120040498","23.391288227558","22.4277286299436","22.9372400904775","23.7681889552934","23.9740168793693",
"Austria","AUT","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","31.4333409830536","31.4265276695276","32.4057741283835","32.6547440551864","32.9382030442151","27.5044114028849","28.8748157765454","30.0794196614993","26.8655184002982","29.7181969744119","29.1472905075519","27.2693239400671","24.8931032241733","23.3358170355813","24.0777118139373","24.7605640221541","24.0359568701897","24.3638840312594","25.930207426435","26.8075731157937","27.0291365800716","27.2400245299165","26.5363693813937","25.5676488572243","26.4142187207699","27.1040016269491","26.4922454602716","26.3834218161954","26.2499845729946","26.2733169274141","25.9400787116929","25.4261245518381","23.7779667439374","24.4562050749722","24.2036725711211","23.9653234755669","23.8292704822076","24.7335259294195","24.7047623915806","23.0148012049122","22.8592812354211","24.3521600435893","24.2558827220405","23.9413047862951","23.848669034824","24.012126686949","24.4571707244108","24.9780618382281","25.8982762235252","25.5090080970816","25.6530737541266","27.6732436856584","29.226770327444","25.4080151070422",
"Azerbaijan","AZE","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.5347885402456","3.1062874251497","-0.692931681915313","21.7974522292994","15.3130504403523","23.7791733058393","29.0016833784674","34.2367729474717","33.3662733244202","26.4946623930492","20.6735762277188","20.6768756114079","34.5764948453608","53.1714825439026","57.9904339874798","41.5348372928728","29.8593848353266","21.5250083743234","18.6936308461975","18.9486398045026","18.0595784763923","20.2678468568795","22.3167232028526","25.6579354439517","27.5100357372221","27.9135711658698","25.6813382496045","24.3789256985575","20.1294761024821","20.3077798481492","23.6659543305763","17.0785981597198","12.0037141895326","18.3043034661052",
"Burundi","BDI","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","6.25000031887757","6.89655199592323","7.37704897301033","6.01503764567164","5.36912735204978","5.76659311825392","6.7675665220635","6.85148387923851","8.18964441671865","8.28877005347594","4.53079461935769","7.60767864326492","3.18169610194764","5.3118238069234","4.0522996009489","7.58007643419691","9.08841750354228","11.1964113948967","14.036886178699","14.9162154755363","13.8857679938726","17.006175599845","14.4573966443689","22.8267996582487","18.3708354841712","13.8611293239475","11.6442299983236","22.6123716059626","15.0351399015556","16.4628867904245","14.5369768617378","14.4097631879489","10.6382980656783","11.5401492793869","6.97412715204663","6.363436388009","8.20980615735462","6.09684947491249","6.77161419290355","5.88493631971893","2.78113770989619","4.46825856260011","3.94866019879363","7.86879003706402","10.3470971301176","18.2","18.5129857241011","15.1864583013854","13.4089586890331","18.9748730212835","17.1603824318375","16.3457475597031","16.3381446870308","14.6326385171192","14.2030571572419","12.1634582505496","9.23740996969432","8.80601560454674","11.1034585930148","14.1287000005288","11.4459869190333","13.1126199999271","13.3868808148699","12.9873820939998",
"Belgium","BEL","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","29.6566888191858","28.5570889394491","26.5595358095269","27.5935750442645","30.2930162049949","26.6322365651753","26.9755800760862","26.6342768857943","26.4213414637772","25.9575738619264","26.5551106570398","22.5730012588296","21.5987922902751","18.7590888145527","19.8182689993281","18.9772622333502","18.5655923999919","19.6346877735902","21.8609744955767","23.5258653626574","24.3463734360231","22.8402761359904","22.5925252624135","21.9318894363435","22.0127684782659","21.7907720637316","21.6307467878374","22.3003415862901","22.3486590795955","22.6890118180362","23.7829613022103","22.6338254993949","20.7474019774138","20.9647077064668","22.6670601715452","23.6810632000764","23.9705491132595","24.6032741505197","25.9367703303917","22.0264057475968","22.3942744569467","24.4795580355563","23.5882360674433","22.7089453730117","23.2582959776352","23.3223676294346","24.1815766017974","24.3318331321638","25.5515767637203","24.6756822316808","24.068567845367","24.4424761552435","26.9367445571203","25.3297303497481",
"Benin","BEN","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","11.4249717830018","10.9628408414962","11.109211341735","11.6168291782208","9.73416583214586","8.77749971102941","8.7782951178963","11.8251630532691","12.3746562986148","12.6631880774218","11.5923801456269","10.285643631099","13.3636368845738","13.0759687590775","18.2311159102171","19.3020911602236","16.6521857765632","17.7509342196848","16.0640103788601","19.0221796978577","15.1565679481707","15.6767522384168","27.6044169260841","17.3215150751257","12.7803178241589","8.93997374769409","13.4644446396163","12.9269405057397","15.6332306177376","11.8171441375108","14.060356419347","14.4780446923295","13.6211087439991","16.0581365080412","17.8022147065571","21.4197671425652","17.5511679710447","18.5448564263514","18.1551570848512","18.227093726169","16.0084024487125","17.7527202451424","14.8337225342659","15.1637900420403","15.218605125346","12.0860448919113","12.8734651191902","16.3768679983693","13.7404206600646","14.8657187295579","15.608089212583","16.4625572802737","15.276312739626","18.86187234768","19.2575856279899","20.731792085746","20.2720396046954","23.9604222292501","26.3865130249513","25.6298005790604","25.6338435081567","28.8506183177663","36.5257943461198","40.4710649028638",
"Burkina Faso","BFA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","8.51993883472013","8.65423244076445","8.7078006986699","8.80123695624159","9.63910843996261","8.71195309693156","7.97208404775534","8.02271556863936","8.27018498705671","9.61030709849981","10.270033771264","14.8739002346814","17.2774944490496","20.631068926715","25.5231718077638","23.1042219989016","22.8445038626324","19.5624544512027","18.3189338028038","16.4000938527472","15.1069505593291","14.1309296513323","17.9266349310782","17.1322658540656","14.1666284842185","22.9532781499561","20.1365915917835","19.2226564070552","18.7889112659956","20.4100171651494","18.9133966293571","21.2456099038687","19.3024334654199","19.459397383889","27.1661616484543","23.9253428809499","24.944707127053","27.3917783789695","24.1745628345865","17.2965015904257","14.5706990626075","13.5458978685006","13.4516848777294","15.4592813585183","15.5181038099984","17.5635935306702","16.1250056320714","18.2510847811436","20.7319624459801","19.9900322638267","21.9904340000138","22.1235118043343","24.6529928973207","23.7099150061433","19.2622491931648","19.4066997164243","20.7955479484027","22.0618365902649","21.7391048190018","19.7578680144889","17.1615174265995","15.5079014507343","17.4975778095309","22.5438564249502",
"Bangladesh","BGD","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","6.89426584038759","7.72941134721944","11.9904086727836","9.85562867298552","11.9751662541869","11.4762752432939","9.01689829253079","10.7087041177763","14.154801345283","12.5083636694694","11.3446569376759","8.22782728437302","4.69769640474618","8.71200689758102","7.37485722304406","6.14790581498772","9.91136204173915","11.5232177984098","11.5467985472657","11.2038721266497","14.4393912962956","17.1557664410058","17.3632790930077","16.5627367701504","16.4842575699599","15.8309437037216","16.1764548292232","15.4734420283602","15.7359830693445","16.1209144348967","16.4586755151535","16.8959474633294","17.3050292766937","17.9468320109013","18.402556188374","19.1197958221399","20.7299506037379","21.8162145054057","22.1214128239602","22.7213703034657","23.8085625731369","24.1743067306933","24.3414161366729","24.6791888612834","24.9918339447004","25.8304355145863","26.1441457474299","26.1784970672047","26.2022714003991","26.2060570157536","26.2466561760577","27.4209733686034","28.2623350097187","28.3896207536466","28.5778757115563","28.886689247008","30.2397639179985","30.9468731155675","31.8225747704431","32.2137331126266","31.3079413414304","31.0187387357172","32.047275580905","30.9512000834944",
"Bulgaria","BGR","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","33.9963553177465","35.4878136458408","34.1295281425568","32.8899264118922","33.2033507099577","32.1972799759475","35.8763413684718","32.9038386260549","34.4174353437597","33.1090572826131","25.588778293303","22.5976418570376","19.8889442231076","15.2820341251255","9.39117199391172","17.7287824425775","1.15731098937928","9.7273816374924","18.7086050292142","19.8436996364963","19.0461434857678","21.3510717892793","20.5290208799206","22.0741733883245","23.4333521102503","27.7396716608631","32.0563353125989","33.6062336623614","36.9245389748046","28.5382207093012","22.5179685624585","21.3581829600151","21.8870849869755","21.0060108987805","21.5078339407257","20.9999295980527","18.9624324900328","19.8169984706422","21.1168434390686","20.6958565853763","20.1337042876266","20.6962006537931","22.6868124930814","19.749565552763",
"Bahrain","BHR","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","40.5672438426273","36.5976553939922","31.9052361032189","38.568869737229","37.44829740166","31.3522077569477","23.417609932171","22.3899698870627","17.7648883474967","21.6672283860815","14.4494275559834","25.1521262819148","25.870904237088","16.0977766087387","17.2666142954711","12.8476626290964","12.6688993317759","15.3435407727243","18.8405037317512","6.95233313658607","16.5750590582953","15.7093968978237","23.3477306246465","23.735810361348","20.5199354428997","26.7352737398905","30.3879536462009","34.7132604204404","34.9481240884218","26.1446971919251","30.2615821927662","25.3549100633717","30.8756523417738","28.7514045529138","29.7579940142889","29.3789394836435","33.0113714852629","36.4656255160301","38.1537026232796","35.6238164124145","37.2957228041662","28.0923578658915","24.9487375390486","28.9929660747442",
