country,isocode,period,pop_growth,pop_growth_instr,growth_rate,ki_instr,openk_instr,kg_instr,enrollment_instr,pop,rgdpch,rgdpwok,gr_rgdpwok,kc,kg,ki,openk,life_expectancy,fertility,inflation,enrollment,near_coast,tropical,colony_esp_prt,yr_sch,avexpr,ethnic,language,religion,legal_origin,catholic,orthodox,protestant,hindu,jewish,muslim,eastern,non-religious,other,catholic_1900,protestant_1900,orthodox_1900,muslim_1900,jewish_1900,hindu_1900,eastern_1900,non-religious_1900,other_1900,formalism,ssa,east_asia,latam,period_1,period_2,period_3,french_origin,british_origin,initial_gdp,initial_gdp_instr,initial_hc,initial_hc_instr,cum_inflation,mortality
Cape Verde,CPV,1975-1984,3.0644683818251415,2.6161440852491364,0.009269933883521543,3.894905633462655,68.64043031666667,11.747626013333333,NA,295.2385,1110.81949692,3271.2609069,0.009269933883521543,71.77829042100001,12.278200314000001,3.8965536661506333,69.221242386,54.333,1.936581053766795,NA,NA,100,0,1,NA,NA,0.4174,NA,0.0766164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,NA,NA,7.9921064563531,8.110909659790893,NA,NA,NA,0.01840502088969871
Cape Verde,CPV,1985-1994,3.3543994756328694,2.7350663697294424,0.030651339555765357,3.8807386423040464,69.89120160666667,13.198554306666667,NA,341.4996,1554.0660188,4561.4047061,0.030651339555765357,74.682764542,15.069599028,3.8514813798324297,70.780080704,61.368,1.8523840910444898,6.130437867670763,NA,100,0,1,NA,NA,0.4174,NA,0.0766164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,NA,NA,8.31365171983891,8.064547197260714,NA,NA,0.806379338114048,0.01629513753096076
Cape Verde,CPV,1995-2004,3.403659160568033,3.027401499915507,0.03045505303996837,3.872668183840064,71.04768523166666,14.48112041,NA,425.1784,2287.71064,6132.2355385,0.03045505303996837,77.795860056,13.123369688,3.8259681443803424,76.106493638,65.023,1.684916373610006,3.367626682582239,NA,100,0,1,NA,NA,0.4174,NA,0.0766164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,NA,NA,8.551554785649445,8.459901305822271,NA,NA,0.38421846591392916,0.015379173523214863
Central African Republic,CAF,1975-1984,3.6316492854426627,2.9483230404184786,-0.002608545089729733,2.6242527425454396,40.25066743166667,16.531268361666665,NA,2325.8882,835.4724255900001,1830.1236819,-0.002608545089729733,77.487666645,12.998140479,2.0463195613094673,41.619176278,45.072,1.7920927470181753,NA,NA,0,97.382,0,0.885,NA,0.82951,0.8333870999999999,0.7916332,NA,0.134435481842508,0,0.10807040490365472,0,0,0.04159902793713323,0,0.001064161179787129,0.4036111825926449,6.493506493506494e-5,0,0,0.003896103896103896,0,0,0,0,0.9960389610389611,NA,1,0,0,1,0,0,NA,NA,7.509429685668505,7.638604251930591,0.75,0.57,NA,0.022186723464678735
Central African Republic,CAF,1985-1994,3.6295411920443925,3.0884106998166736,-0.030614826821294454,1.8745107177472715,49.37326791833333,12.036041397,NA,3060.6291,701.00835505,1570.1089884,-0.030614826821294454,82.564653484,10.3593150461,2.1619645921315036,43.565359658,49.889,1.809271894312686,2.025413087744518,NA,0,97.382,0,1.775,NA,0.82951,0.8333870999999999,0.7916332,NA,0.18539012149697676,0,0.14696209599463902,0,0,0.12947905569182647,0,0.006363276009922945,0.2084421042215913,6.493506493506494e-5,0,0,0.003896103896103896,0,0,0,0,0.9960389610389611,NA,1,0,0,0,1,0,NA,NA,7.513272823651618,7.4670479415753315,1.49,1.02,0.18168158767921194,0.02004449878730782
Central African Republic,CAF,1995-2004,3.434003877588675,3.1066656170971183,-0.01061620430649874,2.2004336177058517,41.582137625,10.457149884833333,NA,3922.6442,576.76993785,1272.0112129,-0.01061620430649874,85.825794464,10.2838045971,1.9388059039014791,42.489415376,49.635,1.799231484066756,3.266463698528634,NA,0,97.382,0,2.645,NA,0.82951,0.8333870999999999,0.7916332,NA,0.19105174812525105,0,0.15128339500474838,0,0,0.13924350322012571,0,0.006952066546604702,0.186756651069252,6.493506493506494e-5,0,0,0.003896103896103896,0,0,0,0,0.9960389610389611,NA,1,0,0,0,0,1,NA,NA,7.198757434852378,7.334980573587205,2.43,2.06,0.3588980132450301,0.020147073637554146
Chad,TCD,1975-1984,3.4424054253157133,2.9345231843673036,-0.014046616129258033,1.85843067447315,46.76103353333333,56.11545666333333,NA,4542.1578,696.24707773,1675.2502967,-0.014046616129258033,34.695872808000004,56.225119912000004,2.116399181783162,44.790322935,40.603,1.8761006176618058,NA,NA,0,13.413,0,NA,NA,0.8620160000000001,0.8635250999999999,0.6410788,NA,0.0630177722928052,0,0.06561443902673124,0,0,0.4948031217807522,0,2.726731842828995e-4,0.27504298692750223,0,0,0,0.36,0,0,0,0,0.64,NA,1,0,0,1,0,0,NA,NA,7.672826587163672,7.624228780156125,NA,NA,NA,0.02462872201561461
Chad,TCD,1985-1994,3.6438783401915176,3.0501085522969764,0.0281976110058221,2.0957644625408522,45.31163790833333,56.412366203333335,NA,5795.1701,756.92615625,1919.7250986,0.0281976110058221,34.801582602,56.396424028,2.1074192567367636,45.353749257000004,43.06,1.9326801602844321,3.0550492253053263,NA,0,13.413,0,NA,NA,0.8620160000000001,0.8635250999999999,0.6410788,NA,0.12448129162648691,0,0.09911039907801408,0,0,0.5756167717137385,3.3835254216027657e-4,0.0012299716687738525,0.13728972784836296,0,0,0,0.36,0,0,0,0,0.64,NA,1,0,0,0,1,0,NA,NA,7.569190026376365,7.216294884621172,NA,NA,0.23137288575427828,0.023223409196470042
Chad,TCD,1995-2004,3.792972283613154,3.054837383527972,0.05256109663295938,2.070659829928005,45.670961325,56.16550026,NA,7867.213,822.86887426,2103.4035297,0.05256109663295938,36.282242073,43.704880309,2.916476264341224,56.286885303,44.686,1.976716439157024,3.670499014912183,2.4473686701043027,0,13.413,0,NA,NA,0.8620160000000001,0.8635250999999999,0.6410788,NA,0.13131057155245154,0,0.10283217241704551,0,0,0.584596066150737,3.7594726906697395e-4,0.0013363381670506251,0.12198381017290305,0,0,0,0.36,0,0,0,0,0.64,NA,1,0,0,0,0,1,NA,NA,7.6009721246154145,7.526286548717045,NA,NA,0.4056241608270055,0.022378373539811126
Chile,CHL,1975-1984,3.253576803920564,2.8654552063716774,-0.005955332172324601,2.937345621915186,27.329827998333332,7.9753632911666665,54.90211486816407,11039.5718,4294.9745005,12844.787124,-0.005955332172324601,70.679259805,7.7786730505,2.819903128311319,36.937103275,62.491,1.3291947690793178,86.39737531614419,4.1580539430927255,68.3825,0,1,6.2,7.818181991577148,0.18614599999999992,0.18707609999999997,0.3841057,2,0.7936431226084423,0.0021383879121208106,0.018017241923563427,0,0.0030548398744583006,2.0365599163055337e-4,5.0913997907638344e-5,0.05714587125153328,0.011099251543865159,0.9503582291314633,0.010476512335248395,1.0138560324433931e-4,3.3795201081446433e-5,3.379520108144643e-4,0,0,0.001318012842176411,0.030753632984116253,4.814285755157471,0,0,1,1,0,0,0,0,9.324743958833752,9.57741069306682,6,5.8,143.06535405526054,0.016002304331823782
Chile,CHL,1985-1994,3.258917675056583,2.8382331109283525,0.041330553158164716,2.854999542182308,39.73710624,7.013470445833333,67.94691721598306,13022.1715,5564.0083029,14648.90705,0.041330553158164716,63.485021698,5.5869084165,2.929518168075373,46.52504843,68.84,1.0094167098636389,18.91910571605405,NA,68.3825,0,1,7.625,7.818181991577148,0.18614599999999992,0.18707609999999997,0.3841057,2,0.7682540240717995,0.01487010250703221,0.021988968709252668,4.3792915982870537e-5,0.0013908682531846054,8.756465245634547e-4,6.944047948732161e-4,0.09132410986639836,0.010942636606165648,0.9503582291314633,0.010476512335248395,1.0138560324433931e-4,3.3795201081446433e-5,3.379520108144643e-4,0,0,0.001318012842176411,0.030753632984116253,4.814285755157471,0,0,1,0,1,0,0,0,9.372847284751757,9.596521285498703,7.23,6.4,4.59228761489758,0.014526438117373619
Chile,CHL,1995-2004,3.066499794117367,2.812056879196752,0.03605046294329465,3.077789253372469,51.46906553666667,4.761883882,NA,15048.0917,9268.3394121,23459.628513,0.03605046294329465,60.936246076,4.2365778202,3.161773233267809,62.711403593,72.574,0.9474017268992078,4.393943064812251,NA,68.3825,0,1,8.575,7.818181991577148,0.18614599999999992,0.18707609999999997,0.3841057,2,0.7654330131232837,0.016284737462022365,0.022430271685440362,4.865879553652282e-5,0.001205982517487528,9.503121393337771e-4,7.659037723138359e-4,0.0951216919347167,0.010925234946421258,0.9503582291314633,0.010476512335248395,1.0138560324433931e-4,3.3795201081446433e-5,3.379520108144643e-4,0,0,0.001318012842176411,0.030753632984116253,4.797297477722168,0,0,1,0,0,1,0,0,9.923957785855375,9.585867194628154,8.4,8.02,0.5340229162791938,0.013779039325378235
China,CHN,1975-1984,3.1613543211046276,2.9888489307788415,0.06811835211850989,3.6931181294738047,8.412296492833333,12.720063835,45.56331475575763,979289.3368,561.36329262,1085.60465597,0.06811835211850989,45.045645291999996,14.91121505,3.672893455781166,13.804870386,56.607,1.8058267264394905,NA,3.7885299529971475,5.76513,0.301,0,3.8200000000000003,7.7727274894714355,0.15379034000000014,0.13269770000000003,0.6642963,NA,4.863018199420097e-4,6.078772749275122e-6,3.089232311181617e-4,1.5196931873187803e-5,1.094179094869522e-6,0.014589054598260291,0.33593663706121973,0.5996557420786448,0.04873783705959064,0.0023317138520760733,8.160998482266256e-4,1.0598699327618515e-5,0.05087375677256887,1.9077658789713328e-6,6.359219596571109e-6,0.924513413713869,6.571193583123479e-5,0.021039160074275684,NA,0,1,0,1,0,0,NA,NA,6.761051253556208,6.619922349552015,3.48,2.77,NA,0.017665659724062394
China,CHN,1985-1994,3.1688471313647133,2.765808922513158,0.07223611211923597,3.600404070944584,14.909765816666667,16.29903296166667,33.44514687856038,1135392.5848,1247.07766483,2208.4631977,0.07223611211923597,48.511890173,18.051136452999998,3.508742966825879,21.136231092,64.42,1.007592890280941,NA,3.672887658345039,5.76513,0.301,0,5.0600000000000005,7.7727274894714355,0.15379034000000014,0.13269770000000003,0.6642963,NA,0.007880294837701658,7.727572416479744e-6,0.01178821448596834,1.3642398104839766e-5,1.9092768412713566e-6,0.018067127959830103,0.44779253050395834,0.4257940338916679,0.051205996533496556,0.0023317138520760733,8.160998482266256e-4,1.0598699327618515e-5,0.05087375677256887,1.9077658789713328e-6,6.359219596571109e-6,0.924513413713869,6.571193583123479e-5,0.021039160074275684,NA,0,1,0,0,1,0,NA,NA,7.468918016630767,7.002361659359556,4.78,4.16,NA,0.01552312946289972
China,CHN,1995-2004,2.7809833990031447,2.696483442637631,0.0798305765314932,3.548665974417393,25.324847843333334,18.391243568333334,44.63073348999021,1257316.2618,2803.0471489,4864.6977325,0.0798305765314932,42.681852133,17.592517868999998,3.5967807684400066,41.438366435,68.005,0.9218751101680556,3.100339866704796,NA,5.76513,0.301,0,6.609999999999999,7.7727274894714355,0.15379034000000014,0.13269770000000003,0.6642963,NA,0.008701849617452729,7.91077237950248e-6,0.013063691292062805,1.3469672130578873e-5,1.999843257538227e-6,0.01845358055556008,0.4602209631087071,0.40647606631533717,0.05148023647504166,0.0023317138520760733,8.160998482266256e-4,1.0598699327618515e-5,0.05087375677256887,1.9077658789713328e-6,6.359219596571109e-6,0.924513413713869,6.571193583123479e-5,0.021039160074275684,NA,0,1,0,0,0,1,NA,NA,8.126625711032123,7.619533464482249,6.22,5.34,0.3400661486694394,0.014704801117564887
Colombia,COL,1975-1984,3.421152513199849,3.001666708102828,0.004621525197341695,2.907508977578033,17.480682351666665,2.742542915,31.3298616409302,26475.1158,4791.1849955,16053.83575,0.004621525197341695,80.371051576,2.8519665529,2.9278906517675805,17.744641444,61.569,1.663168234855068,23.34551187050347,3.7515241110599544,16.7275,89.763,1,4.06,7.318181991577148,0.6014,0.019268199999999958,0.1478351,2,0.9739065595663177,1.913394594488065e-4,0.014607667527024547,0,4.7834864862201625e-4,0.002391743243110081,9.566972972440325e-5,0.006840385675294833,0.015082332891052172,0.7986875816993464,5.228758169934641e-4,0,0,0,0,0,0.0010457516339869282,0.20026143790849674,3.9357142448425293,0,0,1,1,0,0,0,0,9.599656930626594,9.501133758267425,3.86,3.38,7.085937750675862,0.01624193993730611
Colombia,COL,1985-1994,3.4223163541799937,2.95766159344249,0.005157396644158334,2.961561696987462,18.233659508333332,3.0876485091666668,45.17216491699219,32806.8031,5404.0412705,15920.690888,0.005157396644158334,78.386186885,3.4830620642,2.8952921731631327,22.098252526,66.868,1.349630376748299,25.2049807268586,NA,16.7275,89.763,1,5.125,7.318181991577148,0.6014,0.019268199999999958,0.1478351,2,0.9433304595554208,2.2568684956232325e-4,0.02288392900880587,2.1662809524944897e-4,2.098411922661491e-4,6.82872911603899e-4,9.110946925608184e-5,0.01714685579358264,0.01775910428572425,0.7986875816993464,5.228758169934641e-4,0,0,0,0,0,0.0010457516339869282,0.20026143790849674,4.02142858505249,0,0,1,0,1,0,0,0,9.645332103167371,9.737975550615586,4.79,4.26,8.432850135843488,0.01495483639408985
Colombia,COL,1995-2004,3.091850627032235,2.905110495451484,-0.018514559861296825,3.0037155540347658,26.260456303333335,3.862638368,NA,38724.7046,6005.2023987,14202.428507999999,-0.018514559861296825,78.235109346,6.2148010929,2.894503646541839,31.951097685,68.644,1.125578736897924,12.628628231912264,NA,16.7275,89.763,1,6.295,7.318181991577148,0.6014,0.019268199999999958,0.1478351,2,0.9399331151097656,2.295032262416029e-4,0.023803513617892683,2.4069788361049885e-4,1.8000703044883054e-4,4.929984303254343e-4,9.060277364849056e-5,0.01829201914005906,0.018056523329576704,0.7986875816993464,5.228758169934641e-4,0,0,0,0,0,0.0010457516339869282,0.20026143790849674,3.979729652404785,0,0,1,0,0,1,0,0,9.715118328210066,9.668822080593229,6.09,5.46,2.2391682542754183,0.014567915622632712
Comoros,COM,1975-1984,3.789410957143281,3.095817143032778,0.022744323791052085,3.6442113320936302,44.20980487,37.73946541833333,NA,324.2208,1352.60069,4742.6547404,0.022744323791052085,54.24013208,37.483114988,3.6457737246623374,45.242143965,44.863,1.9545866845342097,NA,NA,100,100,0,NA,NA,0,0.010291300000000003,0.0137451,NA,0.004501735086713073,0,0.0012378739926800384,0,0,0.9843573989791666,0,0,0.009490367277213627,0.0014285714285714286,0,0,0.9985714285714286,0,0,0,0,0,NA,1,0,0,1,0,0,NA,NA,8.421101308961992,8.321876124786398,NA,NA,NA,0.02229008314201012
Comoros,COM,1985-1994,3.65062017578299,2.98306824277709,-0.03913343071691914,3.635476985006697,46.30324878666667,37.111419663333336,NA,425.4515,1304.1271266,4547.1905136000005,-0.03913343071691914,59.431457186,32.955677156,3.279710415604325,47.514669276,50.8,1.957556353689712,NA,NA,100,100,0,NA,NA,0,0.010291300000000003,0.0137451,NA,0.0027976000956993533,0,0.001683149346365206,0,0,0.9814286342748985,0,0.001331326221500192,0.011586232633511308,0.0014285714285714286,0,0,0.9985714285714286,0,0,0,0,0,NA,1,0,0,0,1,0,NA,NA,8.567378852474413,8.480120204742407,NA,NA,NA,0.01968503937007874
Comoros,COM,1995-2004,3.719343772167307,3.1080840181379124,-0.022456111897900973,3.194245614417442,47.891560505,28.818339948333332,NA,571.8426,1026.00037205,3249.4756319,-0.022456111897900973,70.224320271,25.245108816,2.8537432205680577,42.275253227,55.84,1.871340531898394,NA,NA,100,100,0,NA,NA,0,0.010291300000000003,0.0137451,NA,0.0026082517633644955,0,0.0017326243856635578,0,0,0.9811032159744242,0,0.0014792513572224354,0.011819106561988828,0.0014285714285714286,0,0,0.9985714285714286,0,0,0,0,0,NA,1,0,0,0,0,1,NA,NA,8.262764264114498,8.399844286211591,NA,NA,NA,0.01790830945558739
Congo,COG,1975-1984,3.678917015733821,3.052109885266635,0.049998527537653464,3.388239764949884,98.03907038666667,7.2206057905,NA,1657.8433,1994.5960848,5433.8891523,0.049998527537653464,46.205981544,8.6206961612,3.608348568921976,119.01359978,53.634,1.852540941487914,NA,3.987968185496565,4.83001,100,0,1.985,4.681818008422852,0.874726,0.6871037,0.6642361,NA,0.2857323858670326,2.1474757496300973e-4,0.1267726517531634,0,0,0.004008621399309515,0,0.0049391942241492235,0.12094798169491672,0.01574074074074074,0,0,0,0,0,0,0,0.975,NA,1,0,0,1,0,0,NA,NA,8.364175616283315,8.179128461049697,1.52,1.15,NA,0.018644889435805646
Congo,COG,1985-1994,3.746413422178336,3.1145951189185963,-0.03590963700852799,3.821216978507138,126.50765193333334,8.601900325666666,62.17015838623047,2240.9129,2305.7410766,6189.2855808,-0.03590963700852799,42.531024468,10.8994711683,3.118705979453665,109.087776298,56.593,1.8025345423960135,NA,NA,4.83001,100,0,3.815,4.681818008422852,0.874726,0.6871037,0.6642361,NA,0.5222007086492106,1.6505985400143972e-4,0.12388047637623018,0,0,0.004276798234990667,1.0165824832563825e-4,0.049249961961892845,0.07524409795283771,0.01574074074074074,0,0,0,0,0,0,0,0.975,NA,1,0,0,0,1,0,NA,NA,8.877178724741574,8.534162495699764,3.24,2.45,NA,0.017670029862350466
Congo,COG,1995-2004,3.7428165675665976,3.153955218557394,-0.004004146921616007,3.2513844238288874,114.02272153333334,12.222757991833333,NA,3062.8369,2185.2651398,5509.4099672,-0.004004146921616007,32.349952679,8.2478040333,2.823454331479951,116.43290395,55.926,1.65134731551131,NA,NA,4.83001,100,0,5.25,4.681818008422852,0.874726,0.6871037,0.6642361,NA,0.5484749667361193,1.5953899611682084e-4,0.12355912355657094,0,0,0.004306595661177462,1.1295360925070916e-4,0.05417338059941992,0.07016588864816227,0.01574074074074074,0,0,0,0,0,0,0,0.975,NA,1,0,0,0,0,1,NA,NA,8.618541905428415,8.778956715783215,5.06,4.39,NA,0.01788077101884633
"Congo, Dem. Rep. (Zaire)",ZAR,1975-1984,3.6686656096624044,3.078298824898704,-0.014303194715897385,3.254389440153058,8.227331307333333,4.176880924,NA,28602.4221,663.00769226,1695.3962761,-0.014303194715897385,61.513267278,3.1661121667,3.405425281351891,16.5724330346,43.284,1.8473518426517601,57.52995137950959,3.083579862738987,0.686405,94.866,0,1.15,3.5,0.874726,0.8704723,0.702141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,NA,NA,7.530193786373229,7.506389045235808,1.02,0.82,84.53357797477292,0.02310322521023935
"Congo, Dem. Rep. (Zaire)",ZAR,1985-1994,3.79331314917983,3.0671586719063932,-0.07562633990243751,3.469915988845795,20.580404243333334,2.845459823166667,23.72838656107585,38740.0788,503.70403325,1333.80417735,-0.07562633990243751,70.139524996,2.9178542155,2.9366203564348607,28.739430562,45.473,1.8664030122238209,3244.6986729875903,NA,0.686405,94.866,0,1.95,3.5,0.874726,0.8704723,0.702141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,NA,NA,7.4451158809451226,7.473897266588555,1.65,1.28,96051312.91114156,0.021991071624920283
"Congo, Dem. Rep. (Zaire)",ZAR,1995-2004,3.5891401491621706,3.19787354690876,-0.03236580778792042,2.1302215401921374,27.070202713333334,2.925395056,NA,52136.7276,215.43791152,577.13597206,-0.03236580778792042,85.22281406,5.6257516898999995,2.412745316075432,50.130800597,48.601,1.9024059893151186,246.9145614070227,NA,0.686405,94.866,0,3.105,3.5,0.874726,0.8704723,0.702141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,NA,NA,6.5965266101524795,7.127803672433363,2.92,2.25,24598.419378311657,0.020575708318758875
Costa Rica,CRI,1975-1984,3.661580583873971,3.0742108957218486,-0.007122644034952177,2.8332522666320563,41.63414632666667,19.889787406666667,34.99896049499512,2274.3405,7548.0869656,22127.820628,-0.007122644034952177,69.034378113,21.139387696,2.883699446004529,42.379995593,65.361,1.522790105708428,23.012479367625627,NA,100,94.017,1,4.9,7.045454502105713,0.2368,0.048911600000000055,0.2409582,NA,0.9098845825128873,0,0.026869673837014427,0,8.083211815715704e-4,0,0.0037721655140006615,0.007705995264315637,0.00571213634977243,0.989375,0.006875,0,0,3.125e-4,0,0.001875,0,0.0015625,NA,0,0,1,1,0,0,NA,NA,10.005969182275722,9.941692480723733,4.49,3.62,5.694500577989527,0.015299643518306023
Costa Rica,CRI,1985-1994,3.60366490589942,3.076268425374593,0.0023471957636641296,2.7864783222372544,40.782723525,21.279745928333334,44.267267862955734,2988.3411,7390.2366211,19887.795246,0.0023471957636641296,69.745593049000007,19.237663179000002,2.995238103271968,56.846016598,72.899,1.2781522025001875,17.393052603545236,3.7810761084248665,100,94.017,1,6.38,7.045454502105713,0.2368,0.048911600000000055,0.2409582,NA,0.8870614549802729,0,0.07796305358411601,1.0811240070848554e-4,6.397144239116921e-4,1.80036550133796e-4,0.005291128722514202,0.021693063182369757,0.005502315225450887,0.989375,0.006875,0,0,3.125e-4,0,0.001875,0,0.0015625,NA,0,0,1,0,1,0,NA,NA,9.897544673057556,10.074968638590764,6.04,5.31,3.9226919869121746,0.013717609295052058
Costa Rica,CRI,1995-2004,3.413710728557096,3.0371968618175096,0.006180492608437029,3.0140578698087035,66.71999799666666,18.270546046666666,47.20668856302896,3821.021,8730.9845537,21060.514185,0.006180492608437029,70.520636986,15.446717643,3.075760228980252,86.84035381,76.63,1.1647120903726333,12.879765796193324,NA,100,94.017,1,7.3149999999999995,7.045454502105713,0.2368,0.048911600000000055,0.2409582,NA,0.8845255519210935,0,0.0836400957782384,1.2012488967609505e-4,6.209803397272612e-4,2.0004061125977334e-4,0.0054599024123490394,0.023247181839931325,0.0054790017671929375,0.989375,0.006875,0,0,3.125e-4,0,0.001875,0,0.0015625,NA,0,0,1,0,0,1,NA,NA,9.931767615208514,9.874121999370779,7.17,6.72,2.3371171640818433,0.013049719431032234
Cote d'Ivoire,CIV,1975-1984,3.9456334521591274,3.4330854131413555,0.009839177767468208,2.7506477396907645,77.17526019499999,8.709445950833333,NA,8457.8641,1599.5787897,4427.9945556,0.009839177767468208,74.953622535,8.6974253817,2.8287673375237854,79.586434225,44.325,2.0714093699825717,12.153657668766924,NA,16.359,100,0,1.115,7,0.8204240000000002,0.784203,0.7551077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,NA,NA,8.32869136161775,8.233237305434264,0.94,0.76,2.1013717539569865,0.022560631697687534
Cote d'Ivoire,CIV,1985-1994,3.8955423790939623,3.255966970322132,-0.018524160961373826,2.6358606281170434,78.20358875,8.506998034833334,NA,12278.443800000001,1500.0054157,4078.3933937,-0.018524160961373826,72.790688867,6.6514503776,1.7744230517219757,62.94959871,52.27,2.0264362563559377,5.9825407841546205,NA,16.359,100,0,1.865,7,0.8204240000000002,0.784203,0.7551077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,NA,NA,8.378467964096272,8.34269278441695,1.69,1.29,0.7483808882788143,0.01913143294432753
Cote d'Ivoire,CIV,1995-2004,3.5451220773252174,3.2237986336580375,-0.004969421954416198,1.842938346799418,60.392071335,5.676631358,NA,16677.1294,1418.0831785,3697.3060991,-0.004969421954416198,72.202462823,6.0992031563,1.9171639642748894,77.218208267,52.603,1.9065751436566365,4.083489749628913,NA,16.359,100,0,2.875,7,0.8204240000000002,0.784203,0.7551077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,NA,NA,8.200507400470087,8.344803369262939,2.5,2.04,0.4836791520099821,0.019010322605174608
Cuba,CUB,1985-1994,2.849876806529129,2.589147842670114,-0.04317417663578454,1.9913210290083874,30.63852041333333,22.933075373333335,79.26351547241211,10445.8111,7884.2231705,19322.694621000002,-0.04317417663578454,78.511558683,23.543162614,1.7719220804117006,25.354393908,72.752,0.4818086746954981,NA,4.470805386047799,100,100,1,7.365,NA,0.5908,NA,0.5059358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,NA,NA,10.003422473085697,9.770140382370178,6.99,6.02,NA,0.013745326588959755
Cuba,CUB,1995-2004,2.5806258174685923,2.547296008518491,0.031205256657263453,1.4559751438416435,20.64651304,24.575940448333334,87.8914934794108,11033.6488,7117.5506519,16824.099742,0.031205256657263453,73.709416007,25.345823191,1.020688888344889,22.429975468000002,74.039,0.5900064216404319,NA,NA,100,100,1,8.595,NA,0.5908,NA,0.5059358,NA,0.46630195003669705,0.003151508974011847,0.019840189681221265,0.002070001137244524,7.347518065124762e-5,8.100278494345878e-4,0.002452864456030192,0.291370060898859,0.17194506901849674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,NA,NA,9.582902031517307,9.91145381990175,8.39,7.74,NA,0.013506395278164211
Cyprus,CYP,1975-1984,2.810534771328621,2.6864220327035793,0.06655107834548284,3.6591664936760444,62.20608259166667,7.855767844000001,NA,633.7102,8170.860415,18739.341927,0.06655107834548284,65.189184131,8.8699674048,3.595588735185169,77.876102337,68.927,1.1200475693881746,7.4457044441328915,NA,100,0,0,6.33,NA,0.0938540000000001,0.3961601,0.3961601,NA,0.009987453261839814,0.7031011042378013,0.01415409391951361,0,4.681618716487413e-5,0.20801992496925736,0,0.01716593529378718,3.121079144324942e-4,0.008016877637130802,0.0012658227848101266,0.7705907172995781,0.21649789029535865,5.063291139240507e-4,0,0,0,0,NA,0,0,0,1,0,0,NA,NA,9.318458315632705,9.628829398136878,5.94,5.08,1.0435139593342924,0.01450810277540006
Cyprus,CYP,1985-1994,3.468289417832481,2.7714462955336026,0.029667010775896365,3.596237688922512,84.97525572833334,8.093412281500001,NA,744.9886,12985.31086,28978.301739000002,0.029667010775896365,63.788336678,8.9951888484,3.4228158049254462,87.132914838,71.95,0.8320391794265639,4.183954091350272,NA,100,0,0,8.195,NA,0.0938540000000001,0.3961601,0.3961601,NA,0.012388303000056652,0.6584099209141956,0.014669058005114526,0.002563599606427507,1.66982815569173e-4,0.22880094212660693,0.013026806589491867,0.04032149926497014,9.708492995377447e-4,0.008016877637130802,0.0012658227848101266,0.7705907172995781,0.21649789029535865,5.063291139240507e-4,0,0,0,0,NA,0,0,0,0,1,0,NA,NA,10.097495126077927,9.925137995099067,7.69,6.72,0.5053003982968551,0.01389854065323141
Cyprus,CYP,1995-2004,3.2772964718355575,3.05847254130612,0.011528767901554332,3.363215329677954,90.353393585,8.984706632166667,NA,914.3075,16648.942143,34851.27654,0.011528767901554332,69.919790759,8.3073188777,3.0898829779263983,97.916275998,73.539,0.8775499035577244,2.8398931585578002,NA,100,0,0,9.445,NA,0.0938540000000001,0.3961601,0.3961601,NA,0.012655064082080746,0.6534442338782394,0.014726276236847961,0.0028484440071416743,1.8033466316965064e-4,0.2311099440329791,0.014474229543879853,0.04289433970621269,0.0010440427867716615,0.008016877637130802,0.0012658227848101266,0.7705907172995781,0.21649789029535865,5.063291139240507e-4,0,0,0,0,NA,0,0,0,0,0,1,NA,NA,10.440784985086278,10.348439852391563,9.21,8.7,0.32273857091316205,0.013598226791226424
