"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Burkina Faso","BFA","Trade (% of GDP)","NE.TRD.GNFS.ZS","20.7013700595553","21.2188624397492","21.2379483918704","21.2485012803128","14.3172756393415","16.0292171246163","16.7002191862921","18.8558132843739","21.4921288241186","22.3496083648567","21.5970104218475","25.442556614231","27.688726861213","29.231336311371","32.7936788935997","37.4993707069501","35.2134956783333","38.4035337580082","35.2192484844596","37.5285780653351","40.213028682332","40.7115242526657","39.8197514428109","37.4582972460124","39.7187056640872","40.9475469828696","37.9617294229875","39.4399463300075","38.1296822765951","32.3947599439306","35.4226504401749","33.7962364263647","28.3740163771975","29.6250839534616","39.2292222386411","40.7474714183407","38.1802977691941","37.4164187803511","40.9397835752562","35.2548157814824","35.1229419704263","31.6581708148511","31.3125228527966","30.3682364077323","35.4809436017462","34.1721697681049","35.1065423554549","33.7797172895073","35.3853169801502","40.2959836735924","49.0732385398039","57.4972531038508","61.2386079818398","64.0358513024234","58.8235624937426","59.0891813101662","57.8931727994406","59.2687802020168","60.5956256236488","60.4086928753226","60.7397786403239","62.4203586607795","64.8438739203037","64.8223211154384",
"Bangladesh","BGD","Trade (% of GDP)","NE.TRD.GNFS.ZS","19.3039436708071","22.4823523745223","21.554848275691","21.6397630631354","24.1502678104311","23.0293137134448","22.9361029749964","21.9018601093214","19.9371403769383","19.8113211700256","20.8205969538367","17.0190718372794","19.4072895559385","18.3946565109774","14.0496210654104","10.9956261323865","22.3822749296616","19.4221981983695","21.0385149611892","21.9070635430834","23.377231112235","19.2471590909091","20.6069241937352","20.3168806212371","16.8117271749034","18.2221846249994","17.0187425082782","16.6877976312963","17.6780643099612","18.3251740190693","18.9665020125385","18.8898268850747","19.9340055024511","23.1215830698982","22.8658645545703","28.2094960764218","26.0760877233809","26.3255133900833","27.8800634028394","28.3879405571158","29.3217143619038","32.0980170730117","28.9673807211649","27.657884900158","26.8582341492431","34.396934864465","38.1119244325921","39.9423826531735","42.6209140325589","40.092796223023","37.8028426708321","47.4208498356898","48.1109227490467","46.2964027228174","44.5140801968096","42.0859963070382","31.3341501346142","29.9997306724343","32.5146317240884","31.5780544912404","26.271447376215","27.7240047036631","33.7799672705735","30.9829714104596",
"Bulgaria","BGR","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","66.3964173548912","70.1610468042275","67.4993968221142","74.0878629932986","78.3773116646511","85.9973677186588","83.5035643944016","83.4076531631779","91.4617513059035","94.578970772527","69.847060845197","82.6823876197494","100.049800796813","84.0414854466377","90.7201293759513","55.2627350026692","85.8207914540411","86.4637364673225","77.0452030341","90.0749616578503","77.7457041594489","79.0813687477668","75.2696110143524","79.0138853713575","93.063897964183","99.7142112127381","111.04746275381","123.532557660753","124.688747515359","92.6926456036375","103.380522321192","117.41810388629","123.971322714174","129.688682986482","130.248377115245","126.73664221295","122.805514356513","129.634429048004","128.865565279241","125.029963140694","110.324081132354","121.157354617771","138.84014681798","119.668120344213",
"Bahrain","BHR","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","210.498536317485","220.86736918527","198.546425415554","166.774850725237","167.38843952925","168.514120007661","161.40219829886","166.893883947206","151.999720355893","163.820943501791","184.828804680899","158.867796593681","159.291898335568","144.763045585989","136.473470897416","134.086732319169","144.333450490306","130.672449001883","113.001418957352","124.735737154328","135.809135327865","127.026266277537","131.133634216392","128.091582155216","140.737310039923","148.313525108923","147.104181068989","137.785050572304","145.882511145821","117.963725409489","115.561585665316","167.529552130527","178.824104028543","184.589666107598","168.575781656924","147.43996938365","132.414933629708","136.026709538416","144.075372574535","135.417543398211","135.460985012931","153.799316485108","166.345617522503","157.831886473705",
"Bahamas, The","BHS","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","148.793828892006","150.180201826045","129.075265039896","133.258443795402","129.75113915177","125.337388329215","124.584487534626","121.895056587134","124.061710865761","121.72295247725","117.126017580178","","111.000326583932","110.120025268478","106.118618136001","101.461563203602","103.359961190168","104.401963792574","104.465441819773","105.856747021336","79.7348855718879","77.7261671656993","75.7027383336782","79.6449438925669","72.5008806383396","70.2779817050926","71.063540505226","76.0019833710461","81.3962709176308","87.5507143032777","88.0128155625079","87.4292228766863","76.5210439633098","78.6756024311196","88.3336891598687","84.2512406253498","86.7230997133458","84.7664045343126","73.4671304586228","70.740989859601","72.4299034870512","76.2041249861285","72.547364054025","57.9302484384728","72.9515608370203","83.1741573033708","82.7048854482687",
"Bosnia and Herzegovina","BIH","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.847227683838","91.8796126648453","107.500043530726","100.630964756317","125.666609057011","121.820541564193","85.3577431341788","86.0357326558687","78.727479488695","80.5694572639365","81.8126836247759","84.3554628217984","79.8299477752016","83.551858889163","86.1628798430504","73.7474942255023","80.9682159626823","87.8363477136556","88.1451088628529","87.9312413116757","90.5522806874185","88.2919898407608","88.2440351685547","96.6458791411189","98.4320911961869","94.5161278874242","82.1112652572898","96.4859085777747","110.20596766123","99.8983684696212",
"Belarus","BLR","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.6073903002309","66.6666666666667","117.391304347826","150.964467005076","155.375709548699","103.718194772782","96.7748997857579","125.516179156558","122.957697735989","120.835117829629","141.609165955024","137.044930473063","131.002058282291","134.141852273225","142.136510387704","118.88435169233","124.295103889386","128.153877979073","129.599478545475","108.63564482836","115.917972989303","157.974255073313","153.085269313372","119.815965235724","110.651658620732","115.913691469247","125.209322899662","133.368006959943","139.393394375409","130.850132114123","118.933883690331","136.014450556595","120.024207576094","132.998797317727",
"Belize","BLZ","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","78.6998585858586","80.0036701821668","71.8370006035003","69.0500499713904","80.763900981574","67.0732840236686","69.6704858747994","76.8465724872002","81.4921461620596","78.4160346161678","79.4114959334734","79.1324736225088","80.2872531418312","75.712293285515","80.8623591868445","77.2846590562237","79.5087265675501","85.4133272269292","85.2608929532007","93.2766808297926","96.5405215558873","93.1105047748977","92.9980315751416","94.3158377263351","86.3404361637577","92.9523034679142","98.8593155893536","95.8936207603538","105.44022082926","89.546935149541","95.0335109125279","107.194658055335","111.631926259558","108.793506333784","107.120308663627","104.078794373133","96.4646013748772","97.6922737501655","100.664995094298","102.122848888331","81.821964412463","99.3162710954122","108.52917413145","106.531755710256",
"Bermuda","BMU","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.595080341836","76.2704368073774","73.7823030616219","76.2701066974999","76.5167474588353","73.2954985174785","72.7499093828891","72.3924284503794","77.5552703807388","77.5601016506443","69.1958803841416","72.2026726568347","75.5111919039139","77.544001866932",
"Bolivia","BOL","Trade (% of GDP)","NE.TRD.GNFS.ZS","40.1428890377316","39.7372742200328","40.754646142294","43.3228730822873","43.7722419928826","48.1476323119777","47.7358490566038","48.5131974607417","43.8186813186813","43.6707714596161","48.9571263035921","45.7897971727105","45.1315789473684","56.0343463121241","62.0901346785323","58.154952408662","57.5630636398558","56.4190706244871","52.7033855482567","51.5707792927613","46.8132915090015","46.2197671359942","58.4682988072819","52.3557979379802","49.4747308605253","41.8927911934119","47.0313573970904","43.6226566654591","41.9062518616647","45.6546855363276","46.7032725841847","48.444968874686","49.1108578783889","47.4671256895523","48.8608505020702","49.737987097898","49.8562913723023","50.4696628058748","52.2811629581228","44.1682564870165","45.5977750218555","45.2278224315522","49.3502603725957","51.967836443987","57.4642660901316","67.6419413613743","74.537848431547","76.0619114476148","82.8670208961798","68.6270739127592","75.5116262512877","82.4803954243518","84.9487611684942","81.2309075267174","85.2644695964403","67.9328451873525","56.4010345064908","56.7046527339133","57.1099646333271","56.3973067329667","45.5032625935066","59.0213965631402","67.755898784076","56.4582389632269",
"Brazil","BRA","Trade (% of GDP)","NE.TRD.GNFS.ZS","12.6154715278744","12.8933967789278","9.38485014285999","17.9399844236981","12.2058053601836","12.8920351041091","12.2632941076674","11.3543843508467","12.5906263621837","13.2759246918131","14.4791733661385","14.6509169793049","16.1319526216382","16.8561891361338","20.9677780688456","18.2343303683349","16.4155479824129","15.1552494051265","14.5778875985257","16.5668826070039","20.1554074919697","19.6329239927092","16.4911703717319","21.9003525232033","23.8300746657723","20.4497665840761","15.8606541452464","16.2623973390749","17.7672447097778","14.3908776472134","15.1555990810218","16.5920777626646","19.2533747878959","19.5993205474635","18.6747597961023","16.9844599991956","15.6355914758682","16.5762092613247","16.4385849312059","20.9821664782285","22.6397613567941","26.936285022064","27.6183574022309","28.1403847231593","29.6782524787535","27.0867952055794","26.0416998853051","25.2926113736798","27.2575694164795","22.1059756047068","22.7721781120049","23.9344051753252","25.1142736086534","25.7859573255328","24.6854058131291","26.9536259360114","24.5336820804399","24.3197343746749","28.8762033759743","28.8902578679414","32.3020785463409","37.6563307568833","38.8160659763397","33.8539465938547",
"Barbados","BRB","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
